fecha,zona,vel_km_h,vel_m_s,vel_mph,vel_nudos,racha_max_km_h,racha_max_m_s,racha_max_mph,racha_max_nudos,hora_racha,fecha_actualizacion
2015-02-14,almeria,11.16,3.1,24.9642,21.6933,38.88,10.8,86.9721,75.5767,09:40:00,"2022-01-21 17:44:31"
2015-02-15,acoruna,1.08,0.3,2.41589,2.09935,21.96,6.1,49.1231,42.6869,01:50:00,"2022-01-21 17:41:30"
2015-02-15,albacete,15.12,4.2,33.8225,29.391,51.84,14.4,115.963,100.769,12:20:00,"2022-01-21 17:41:30"
2015-02-15,almeria,15.12,4.2,33.8225,29.391,43.92,12.2,98.2462,85.3737,10:30:00,"2022-01-21 17:44:31"
2015-02-16,acoruna,3.96,1.1,8.85827,7.69763,27,7.5,60.3973,52.4838,14:40:00,"2022-01-21 17:41:30"
2015-02-16,albacete,15.12,4.2,33.8225,29.391,41.04,11.4,91.8039,79.7754,16:00:00,"2022-01-21 17:41:30"
2015-02-16,almeria,7.92,2.2,17.7165,15.3953,30.96,8.6,69.2555,60.1815,20:30:00,"2022-01-21 17:44:31"
2015-02-17,acoruna,21.96,6.1,49.1231,42.6869,59.04,16.4,132.069,114.765,14:20:00,"2022-01-21 17:41:30"
2015-02-17,albacete,12.96,3.6,28.9907,25.1922,34.92,9.7,78.1138,67.8791,06:20:00,"2022-01-21 17:41:30"
2015-02-17,almeria,6.12,1.7,13.6901,11.8963,43.92,12.2,98.2462,85.3737,14:30:00,"2022-01-21 17:44:31"
2015-02-17,zaragoza,18,5,40.2649,34.9892,65.88,18.3,147.369,128.061,09:40:00,"2022-01-21 17:44:31"
2015-02-18,acoruna,11.88,3.3,26.5748,23.0929,41.04,11.4,91.8039,79.7754,14:30:00,"2022-01-21 17:41:30"
2015-02-18,albacete,14.04,3.9,31.4066,27.2916,36,10,80.5297,69.9785,09:00:00,"2022-01-21 17:41:30"
2015-02-18,almeria,6.84,1.9,15.3006,13.2959,36,10,80.5297,69.9785,23:00:00,"2022-01-21 17:44:31"
2015-02-18,leon,10.08,2.8,22.5483,19.594,42.12,11.7,94.2198,81.8748,08:20:00,"2022-01-21 17:44:31"
2015-02-18,zaragoza,6.84,1.9,15.3006,13.2959,27,7.5,60.3973,52.4838,17:10:00,"2022-01-21 17:44:31"
2015-02-19,acoruna,6.12,1.7,13.6901,11.8963,29.16,8.1,65.2291,56.6826,00:20:00,"2022-01-21 17:41:30"
2015-02-19,albacete,9,2.5,20.1324,17.4946,32.04,8.9,71.6714,62.2808,11:30:00,"2022-01-21 17:41:30"
2015-02-19,almeria,5.04,1.4,11.2742,9.79698,33.84,9.4,75.6979,65.7798,00:50:00,"2022-01-21 17:44:31"
2015-02-19,zaragoza,5.04,1.4,11.2742,9.79698,27,7.5,60.3973,52.4838,16:10:00,"2022-01-21 17:44:31"
2015-02-20,acoruna,9,2.5,20.1324,17.4946,36,10,80.5297,69.9785,15:40:00,"2022-01-21 17:41:30"
2015-02-20,albacete,5.04,1.4,11.2742,9.79698,21.96,6.1,49.1231,42.6869,08:50:00,"2022-01-21 17:41:30"
2015-02-20,almeria,2.88,0.8,6.44238,5.59828,15.84,4.4,35.4331,30.7905,08:00:00,"2022-01-21 17:44:31"
2015-02-20,zaragoza,6.12,1.7,13.6901,11.8963,34.92,9.7,78.1138,67.8791,16:00:00,"2022-01-21 17:44:31"
2015-02-21,acoruna,5.04,1.4,11.2742,9.79698,36,10,80.5297,69.9785,15:50:00,"2022-01-21 17:41:30"
2015-02-21,albacete,11.88,3.3,26.5748,23.0929,51.12,14.2,114.352,99.3694,15:10:00,"2022-01-21 17:41:30"
2015-02-21,almeria,10.08,2.8,22.5483,19.594,38.16,10.6,85.3615,74.1772,17:00:00,"2022-01-21 17:44:31"
2015-02-21,leon,0,0,0,0,84.96,23.6,190.05,165.149,07:44:00,"2022-01-21 17:44:31"
2015-02-21,zaragoza,14.04,3.9,31.4066,27.2916,61.92,17.2,138.511,120.363,15:00:00,"2022-01-21 17:44:31"
2015-02-22,acoruna,5.04,1.4,11.2742,9.79698,33.12,9.2,74.0873,64.3802,23:30:00,"2022-01-21 17:41:30"
2015-02-22,albacete,27,7.5,60.3973,52.4838,70.92,19.7,158.644,137.858,16:10:00,"2022-01-21 17:41:30"
2015-02-22,almeria,12.96,3.6,28.9907,25.1922,42.84,11.9,95.8304,83.2744,16:30:00,"2022-01-21 17:44:31"
2015-02-23,acoruna,12.96,3.6,28.9907,25.1922,51.12,14.2,114.352,99.3694,12:50:00,"2022-01-21 17:41:30"
2015-02-23,albacete,10.08,2.8,22.5483,19.594,69.84,19.4,156.228,135.758,23:59:00,"2022-01-21 17:41:30"
2015-02-23,almeria,12.96,3.6,28.9907,25.1922,47.88,13.3,107.105,93.0714,23:10:00,"2022-01-21 17:44:31"
2015-02-24,acoruna,3.96,1.1,8.85827,7.69763,30.96,8.6,69.2555,60.1815,12:20:00,"2022-01-21 17:41:30"
2015-02-24,albacete,29.16,8.1,65.2291,56.6826,78.12,21.7,174.749,151.853,08:00:00,"2022-01-21 17:41:30"
2015-02-24,almeria,11.16,3.1,24.9642,21.6933,46.08,12.8,103.078,89.5724,02:20:00,"2022-01-21 17:44:31"
2015-02-24,leon,45,12.5,100.662,87.4731,104.04,28.9,232.731,202.238,06:11:00,"2022-01-21 17:44:31"
2015-02-24,zaragoza,14.04,3.9,31.4066,27.2916,66.96,18.6,149.785,130.16,10:10:00,"2022-01-21 17:44:31"
2015-02-25,acoruna,2.88,0.8,6.44238,5.59828,12.96,3.6,28.9907,25.1922,16:50:00,"2022-01-21 17:41:30"
2015-02-25,albacete,30.96,8.6,69.2555,60.1815,74.88,20.8,167.502,145.555,07:50:00,"2022-01-21 17:41:30"
2015-02-25,almeria,11.16,3.1,24.9642,21.6933,38.88,10.8,86.9721,75.5767,03:30:00,"2022-01-21 17:44:31"
2015-02-25,leon,39.96,11.1,89.388,77.6761,95.04,26.4,212.598,184.743,07:15:00,"2022-01-21 17:44:31"
2015-02-25,zaragoza,20.16,5.6,45.0966,39.1879,61.92,17.2,138.511,120.363,14:40:00,"2022-01-21 17:44:31"
2015-02-26,acoruna,3.96,1.1,8.85827,7.69763,23.04,6.4,51.539,44.7862,21:20:00,"2022-01-21 17:41:30"
2015-02-26,albacete,27,7.5,60.3973,52.4838,74.88,20.8,167.502,145.555,01:10:00,"2022-01-21 17:41:30"
2015-02-26,almeria,2.88,0.8,6.44238,5.59828,34.92,9.7,78.1138,67.8791,02:30:00,"2022-01-21 17:44:31"
2015-02-27,acoruna,3.96,1.1,8.85827,7.69763,33.12,9.2,74.0873,64.3802,01:20:00,"2022-01-21 17:41:30"
2015-02-27,albacete,20.88,5.8,46.7072,40.5875,60.84,16.9,136.095,118.264,13:10:00,"2022-01-21 17:41:30"
2015-02-27,almeria,7.92,2.2,17.7165,15.3953,34.92,9.7,78.1138,67.8791,15:40:00,"2022-01-21 17:44:31"
2015-02-27,zaragoza,15.84,4.4,35.4331,30.7905,59.04,16.4,132.069,114.765,09:50:00,"2022-01-21 17:44:31"
2015-02-28,acoruna,7.92,2.2,17.7165,15.3953,33.12,9.2,74.0873,64.3802,05:20:00,"2022-01-21 17:41:30"
2015-02-28,albacete,18,5,40.2649,34.9892,51.84,14.4,115.963,100.769,05:30:00,"2022-01-21 17:41:30"
2015-02-28,almeria,9,2.5,20.1324,17.4946,29.88,8.3,66.8397,58.0821,12:00:00,"2022-01-21 17:44:31"
2015-02-28,zaragoza,14.04,3.9,31.4066,27.2916,50.04,13.9,111.936,97.2701,14:40:00,"2022-01-21 17:44:31"
2015-03-01,acoruna,10.08,2.8,22.5483,19.594,30.96,8.6,69.2555,60.1815,04:20:00,"2022-01-21 17:41:30"
2015-03-01,albacete,7.92,2.2,17.7165,15.3953,25.92,7.2,57.9814,50.3845,17:40:00,"2022-01-21 17:41:30"
2015-03-01,almeria,2.88,0.8,6.44238,5.59828,20.88,5.8,46.7072,40.5875,21:30:00,"2022-01-21 17:44:31"
2015-03-01,leon,1.08,0.3,2.41589,2.09935,27,7.5,60.3973,52.4838,23:50:00,"2022-01-21 17:44:31"
2015-03-01,zaragoza,2.88,0.8,6.44238,5.59828,10.08,2.8,22.5483,19.594,12:10:00,"2022-01-21 17:44:31"
2015-03-02,acoruna,2.16,0.6,4.83178,4.19871,52.92,14.7,118.379,102.868,15:10:00,"2022-01-21 17:41:30"
2015-03-02,albacete,20.16,5.6,45.0966,39.1879,59.04,16.4,132.069,114.765,11:40:00,"2022-01-21 17:41:30"
2015-03-02,almeria,11.16,3.1,24.9642,21.6933,51.84,14.4,115.963,100.769,00:40:00,"2022-01-21 17:44:31"
2015-03-02,leon,0,0,0,0,96.84,26.9,216.625,188.242,06:01:00,"2022-01-21 17:44:31"
2015-03-02,zaragoza,15.84,4.4,35.4331,30.7905,61.92,17.2,138.511,120.363,10:40:00,"2022-01-21 17:44:31"
2015-03-03,acoruna,5.04,1.4,11.2742,9.79698,27,7.5,60.3973,52.4838,23:00:00,"2022-01-21 17:41:30"
2015-03-03,albacete,10.08,2.8,22.5483,19.594,23.04,6.4,51.539,44.7862,07:40:00,"2022-01-21 17:44:31"
2015-03-03,almeria,6.12,1.7,13.6901,11.8963,29.88,8.3,66.8397,58.0821,13:50:00,"2022-01-21 17:44:31"
2015-03-03,zaragoza,2.88,0.8,6.44238,5.59828,27,7.5,60.3973,52.4838,11:10:00,"2022-01-21 17:44:31"
2015-03-04,albacete,5.04,1.4,11.2742,9.79698,24.12,6.7,53.9549,46.8856,15:10:00,"2022-01-21 17:44:31"
2015-03-04,almeria,7.92,2.2,17.7165,15.3953,33.12,9.2,74.0873,64.3802,12:00:00,"2022-01-21 17:44:31"
2015-03-04,leon,15.84,4.4,35.4331,30.7905,39.96,11.1,89.388,77.6761,19:40:00,"2022-01-21 17:44:31"
2015-03-04,zaragoza,10.08,2.8,22.5483,19.594,42.12,11.7,94.2198,81.8748,17:50:00,"2022-01-21 17:44:31"
2015-03-05,acoruna,10.08,2.8,22.5483,19.594,46.08,12.8,103.078,89.5724,03:40:00,"2022-01-21 17:41:30"
2015-03-05,albacete,10.08,2.8,22.5483,19.594,25.92,7.2,57.9814,50.3845,12:40:00,"2022-01-21 17:44:31"
2015-03-05,almeria,2.88,0.8,6.44238,5.59828,30.96,8.6,69.2555,60.1815,15:20:00,"2022-01-21 17:44:31"
2015-03-05,leon,11.88,3.3,26.5748,23.0929,65.16,18.1,145.759,126.661,02:50:00,"2022-01-21 17:44:31"
2015-03-05,zaragoza,12.96,3.6,28.9907,25.1922,39.96,11.1,89.388,77.6761,11:10:00,"2022-01-21 17:44:31"
2015-03-06,acoruna,11.16,3.1,24.9642,21.6933,39.96,11.1,89.388,77.6761,07:20:00,"2022-01-21 17:41:30"
2015-03-06,albacete,7.92,2.2,17.7165,15.3953,32.04,8.9,71.6714,62.2808,19:00:00,"2022-01-21 17:44:31"
2015-03-06,almeria,6.84,1.9,15.3006,13.2959,36,10,80.5297,69.9785,11:00:00,"2022-01-21 17:44:31"
2015-03-06,zaragoza,10.08,2.8,22.5483,19.594,30.96,8.6,69.2555,60.1815,13:00:00,"2022-01-21 17:44:31"
2015-03-07,acoruna,9,2.5,20.1324,17.4946,46.08,12.8,103.078,89.5724,14:20:00,"2022-01-21 17:41:30"
2015-03-07,albacete,9,2.5,20.1324,17.4946,30.96,8.6,69.2555,60.1815,16:30:00,"2022-01-21 17:44:31"
2015-03-07,almeria,12.96,3.6,28.9907,25.1922,50.04,13.9,111.936,97.2701,13:50:00,"2022-01-21 17:44:31"
2015-03-07,leon,18,5,40.2649,34.9892,61.92,17.2,138.511,120.363,11:10:00,"2022-01-21 17:44:31"
2015-03-07,zaragoza,15.12,4.2,33.8225,29.391,59.04,16.4,132.069,114.765,12:50:00,"2022-01-21 17:44:31"
2015-03-08,acoruna,7.92,2.2,17.7165,15.3953,24.12,6.7,53.9549,46.8856,11:10:00,"2022-01-21 17:41:30"
2015-03-08,albacete,6.12,1.7,13.6901,11.8963,29.16,8.1,65.2291,56.6826,17:40:00,"2022-01-21 17:44:31"
2015-03-08,almeria,12.96,3.6,28.9907,25.1922,45,12.5,100.662,87.4731,11:10:00,"2022-01-21 17:44:31"
2015-03-08,leon,18,5,40.2649,34.9892,45,12.5,100.662,87.4731,17:30:00,"2022-01-21 17:44:31"
2015-03-08,zaragoza,11.88,3.3,26.5748,23.0929,54,15,120.795,104.968,14:30:00,"2022-01-21 17:44:31"
2015-03-09,acoruna,14.04,3.9,31.4066,27.2916,43.92,12.2,98.2462,85.3737,10:10:00,"2022-01-21 17:41:30"
2015-03-09,albacete,6.12,1.7,13.6901,11.8963,28.08,7.8,62.8132,54.5832,14:40:00,"2022-01-21 17:44:31"
2015-03-09,almeria,7.92,2.2,17.7165,15.3953,24.84,6.9,55.5655,48.2851,18:00:00,"2022-01-21 17:44:31"
2015-03-09,leon,12.96,3.6,28.9907,25.1922,33.84,9.4,75.6979,65.7798,00:20:00,"2022-01-21 17:44:31"
2015-03-09,zaragoza,15.84,4.4,35.4331,30.7905,47.16,13.1,105.494,91.6718,17:20:00,"2022-01-21 17:44:31"
2015-03-10,acoruna,7.92,2.2,17.7165,15.3953,25.92,7.2,57.9814,50.3845,06:40:00,"2022-01-21 17:41:30"
2015-03-10,albacete,2.16,0.6,4.83178,4.19871,15.84,4.4,35.4331,30.7905,09:50:00,"2022-01-21 17:44:31"
2015-03-10,almeria,5.04,1.4,11.2742,9.79698,29.88,8.3,66.8397,58.0821,14:10:00,"2022-01-21 17:44:31"
2015-03-10,leon,11.16,3.1,24.9642,21.6933,32.04,8.9,71.6714,62.2808,15:10:00,"2022-01-21 17:44:31"
2015-03-10,zaragoza,6.84,1.9,15.3006,13.2959,33.84,9.4,75.6979,65.7798,15:50:00,"2022-01-21 17:44:31"
2015-03-11,acoruna,9,2.5,20.1324,17.4946,42.12,11.7,94.2198,81.8748,12:00:00,"2022-01-21 17:41:30"
2015-03-11,albacete,2.88,0.8,6.44238,5.59828,25.92,7.2,57.9814,50.3845,15:10:00,"2022-01-21 17:44:31"
2015-03-11,almeria,6.12,1.7,13.6901,11.8963,25.92,7.2,57.9814,50.3845,04:00:00,"2022-01-21 17:44:31"
2015-03-11,zaragoza,6.84,1.9,15.3006,13.2959,29.16,8.1,65.2291,56.6826,14:10:00,"2022-01-21 17:44:31"
2015-03-12,acoruna,11.88,3.3,26.5748,23.0929,52.92,14.7,118.379,102.868,15:30:00,"2022-01-21 17:41:30"
2015-03-12,albacete,6.12,1.7,13.6901,11.8963,19.08,5.3,42.6807,37.0886,00:30:00,"2022-01-21 17:44:31"
2015-03-12,almeria,2.88,0.8,6.44238,5.59828,23.04,6.4,51.539,44.7862,15:10:00,"2022-01-21 17:44:31"
2015-03-12,leon,12.96,3.6,28.9907,25.1922,41.04,11.4,91.8039,79.7754,22:40:00,"2022-01-21 17:44:31"
2015-03-12,zaragoza,2.16,0.6,4.83178,4.19871,14.04,3.9,31.4066,27.2916,22:00:00,"2022-01-21 17:44:31"
2015-03-13,acoruna,18,5,40.2649,34.9892,55.08,15.3,123.21,107.067,10:50:00,"2022-01-21 17:41:30"
2015-03-13,albacete,7.92,2.2,17.7165,15.3953,27,7.5,60.3973,52.4838,NULL,"2022-01-21 17:44:31"
2015-03-13,almeria,11.16,3.1,24.9642,21.6933,43.92,12.2,98.2462,85.3737,11:30:00,"2022-01-21 17:44:31"
2015-03-13,zaragoza,10.08,2.8,22.5483,19.594,43.92,12.2,98.2462,85.3737,20:20:00,"2022-01-21 17:44:31"
2015-03-14,acoruna,18,5,40.2649,34.9892,48.96,13.6,109.52,95.1707,11:30:00,"2022-01-21 17:41:30"
2015-03-14,albacete,11.16,3.1,24.9642,21.6933,39.96,11.1,89.388,77.6761,11:40:00,"2022-01-21 17:44:31"
2015-03-14,almeria,7.92,2.2,17.7165,15.3953,34.92,9.7,78.1138,67.8791,15:40:00,"2022-01-21 17:44:31"
2015-03-14,zaragoza,9,2.5,20.1324,17.4946,47.16,13.1,105.494,91.6718,16:40:00,"2022-01-21 17:44:31"
2015-03-15,acoruna,15.12,4.2,33.8225,29.391,43.92,12.2,98.2462,85.3737,15:00:00,"2022-01-21 17:41:30"
2015-03-15,albacete,9,2.5,20.1324,17.4946,23.04,6.4,51.539,44.7862,13:30:00,"2022-01-21 17:44:31"
2015-03-15,almeria,11.16,3.1,24.9642,21.6933,29.88,8.3,66.8397,58.0821,13:10:00,"2022-01-21 17:44:31"
2015-03-15,zaragoza,6.84,1.9,15.3006,13.2959,30.96,8.6,69.2555,60.1815,NULL,"2022-01-21 17:44:31"
2015-03-16,acoruna,12.96,3.6,28.9907,25.1922,29.88,8.3,66.8397,58.0821,13:20:00,"2022-01-21 17:41:30"
2015-03-16,albacete,6.12,1.7,13.6901,11.8963,29.16,8.1,65.2291,56.6826,10:40:00,"2022-01-21 17:44:31"
2015-03-16,almeria,10.08,2.8,22.5483,19.594,38.88,10.8,86.9721,75.5767,14:10:00,"2022-01-21 17:44:31"
2015-03-16,leon,6.84,1.9,15.3006,13.2959,30.96,8.6,69.2555,60.1815,12:30:00,"2022-01-21 17:44:31"
2015-03-16,zaragoza,5.04,1.4,11.2742,9.79698,29.88,8.3,66.8397,58.0821,16:50:00,"2022-01-21 17:44:31"
2015-03-17,acoruna,7.92,2.2,17.7165,15.3953,21.96,6.1,49.1231,42.6869,04:50:00,"2022-01-21 17:41:30"
2015-03-17,albacete,9,2.5,20.1324,17.4946,30.96,8.6,69.2555,60.1815,NULL,"2022-01-21 17:44:31"
2015-03-17,almeria,15.12,4.2,33.8225,29.391,43.92,12.2,98.2462,85.3737,12:00:00,"2022-01-21 17:44:31"
2015-03-17,leon,6.84,1.9,15.3006,13.2959,33.12,9.2,74.0873,64.3802,02:10:00,"2022-01-21 17:44:31"
2015-03-17,zaragoza,12.96,3.6,28.9907,25.1922,48.96,13.6,109.52,95.1707,14:30:00,"2022-01-21 17:44:31"
2015-03-18,acoruna,15.12,4.2,33.8225,29.391,50.04,13.9,111.936,97.2701,16:30:00,"2022-01-21 17:41:30"
2015-03-18,albacete,3.96,1.1,8.85827,7.69763,27,7.5,60.3973,52.4838,23:20:00,"2022-01-21 17:44:31"
2015-03-18,almeria,6.12,1.7,13.6901,11.8963,34.92,9.7,78.1138,67.8791,08:20:00,"2022-01-21 17:44:31"
2015-03-18,leon,7.92,2.2,17.7165,15.3953,34.92,9.7,78.1138,67.8791,15:40:00,"2022-01-21 17:44:31"
2015-03-18,zaragoza,10.08,2.8,22.5483,19.594,34.92,9.7,78.1138,67.8791,13:00:00,"2022-01-21 17:44:31"
2015-03-19,acoruna,19.08,5.3,42.6807,37.0886,64.08,17.8,143.343,124.562,14:40:00,"2022-01-21 17:41:30"
2015-03-19,albacete,12.96,3.6,28.9907,25.1922,51.12,14.2,114.352,99.3694,16:50:00,"2022-01-21 17:44:31"
2015-03-19,almeria,5.04,1.4,11.2742,9.79698,47.88,13.3,107.105,93.0714,16:40:00,"2022-01-21 17:44:31"
2015-03-19,leon,10.08,2.8,22.5483,19.594,32.04,8.9,71.6714,62.2808,22:50:00,"2022-01-21 17:44:31"
2015-03-19,zaragoza,14.04,3.9,31.4066,27.2916,37.08,10.3,82.9456,72.0778,12:50:00,"2022-01-21 17:44:31"
2015-03-20,acoruna,36,10,80.5297,69.9785,81,22.5,181.192,157.452,12:00:00,"2022-01-21 17:41:30"
2015-03-20,albacete,20.88,5.8,46.7072,40.5875,64.08,17.8,143.343,124.562,11:00:00,"2022-01-21 17:44:31"
2015-03-20,almeria,7.92,2.2,17.7165,15.3953,46.08,12.8,103.078,89.5724,11:20:00,"2022-01-21 17:44:31"
2015-03-20,leon,11.88,3.3,26.5748,23.0929,30.96,8.6,69.2555,60.1815,06:50:00,"2022-01-21 17:44:31"
2015-03-20,zaragoza,11.16,3.1,24.9642,21.6933,39.96,11.1,89.388,77.6761,13:10:00,"2022-01-21 17:44:31"
2015-03-21,acoruna,23.04,6.4,51.539,44.7862,60.84,16.9,136.095,118.264,10:30:00,"2022-01-21 17:41:30"
2015-03-21,albacete,5.04,1.4,11.2742,9.79698,25.92,7.2,57.9814,50.3845,15:20:00,"2022-01-21 17:44:31"
2015-03-21,almeria,6.12,1.7,13.6901,11.8963,25.92,7.2,57.9814,50.3845,NULL,"2022-01-21 17:44:31"
2015-03-21,leon,11.88,3.3,26.5748,23.0929,32.04,8.9,71.6714,62.2808,01:40:00,"2022-01-21 17:44:31"
2015-03-21,zaragoza,15.12,4.2,33.8225,29.391,47.16,13.1,105.494,91.6718,12:50:00,"2022-01-21 17:44:31"
2015-03-22,acoruna,29.88,8.3,66.8397,58.0821,74.88,20.8,167.502,145.555,09:30:00,"2022-01-21 17:41:30"
2015-03-22,albacete,6.12,1.7,13.6901,11.8963,28.08,7.8,62.8132,54.5832,15:00:00,"2022-01-21 17:44:31"
2015-03-22,almeria,6.12,1.7,13.6901,11.8963,29.88,8.3,66.8397,58.0821,12:50:00,"2022-01-21 17:44:31"
2015-03-22,leon,12.96,3.6,28.9907,25.1922,50.04,13.9,111.936,97.2701,02:20:00,"2022-01-21 17:44:31"
2015-03-22,zaragoza,12.96,3.6,28.9907,25.1922,42.12,11.7,94.2198,81.8748,14:30:00,"2022-01-21 17:44:31"
2015-03-23,acoruna,15.84,4.4,35.4331,30.7905,68.04,18.9,152.201,132.259,18:40:00,"2022-01-21 17:41:30"
2015-03-23,albacete,6.84,1.9,15.3006,13.2959,24.84,6.9,55.5655,48.2851,15:50:00,"2022-01-21 17:44:31"
2015-03-23,almeria,3.96,1.1,8.85827,7.69763,34.92,9.7,78.1138,67.8791,14:40:00,"2022-01-21 17:44:31"
2015-03-23,leon,15.12,4.2,33.8225,29.391,50.04,13.9,111.936,97.2701,20:10:00,"2022-01-21 17:44:31"
2015-03-23,zaragoza,10.08,2.8,22.5483,19.594,36,10,80.5297,69.9785,14:00:00,"2022-01-21 17:44:31"
2015-03-24,acoruna,19.08,5.3,42.6807,37.0886,51.12,14.2,114.352,99.3694,14:10:00,"2022-01-21 17:41:30"
2015-03-24,albacete,7.92,2.2,17.7165,15.3953,24.84,6.9,55.5655,48.2851,07:10:00,"2022-01-21 17:44:31"
2015-03-24,almeria,7.92,2.2,17.7165,15.3953,29.88,8.3,66.8397,58.0821,07:30:00,"2022-01-21 17:44:31"
2015-03-24,zaragoza,16.92,4.7,37.849,32.8899,43.92,12.2,98.2462,85.3737,18:00:00,"2022-01-21 17:44:31"
2015-03-25,acoruna,7.92,2.2,17.7165,15.3953,39.96,11.1,89.388,77.6761,12:30:00,"2022-01-21 17:41:30"
2015-03-25,albacete,14.04,3.9,31.4066,27.2916,48.96,13.6,109.52,95.1707,NULL,"2022-01-21 17:44:31"
2015-03-25,almeria,11.16,3.1,24.9642,21.6933,42.84,11.9,95.8304,83.2744,15:40:00,"2022-01-21 17:44:31"
2015-03-25,zaragoza,15.12,4.2,33.8225,29.391,64.08,17.8,143.343,124.562,15:10:00,"2022-01-21 17:44:31"
2015-03-26,almeria,15.12,4.2,33.8225,29.391,43.92,12.2,98.2462,85.3737,10:30:00,"2022-01-21 17:44:31"
2015-03-26,leon,0,0,0,0,77.04,21.4,172.334,149.754,07:33:00,"2022-01-21 17:44:31"
2015-03-26,zaragoza,19.08,5.3,42.6807,37.0886,51.12,14.2,114.352,99.3694,08:30:00,"2022-01-21 17:44:31"
2015-03-27,almeria,7.92,2.2,17.7165,15.3953,33.12,9.2,74.0873,64.3802,09:50:00,"2022-01-21 17:44:31"
2015-03-27,zaragoza,11.16,3.1,24.9642,21.6933,51.84,14.4,115.963,100.769,14:00:00,"2022-01-21 17:44:31"
2015-03-28,acoruna,3.96,1.1,8.85827,7.69763,20.16,5.6,45.0966,39.1879,13:20:00,"2022-01-21 17:41:30"
2015-03-28,albacete,20.88,5.8,46.7072,40.5875,51.12,14.2,114.352,99.3694,01:10:00,"2022-01-21 17:44:31"
2015-03-28,almeria,9,2.5,20.1324,17.4946,28.08,7.8,62.8132,54.5832,15:20:00,"2022-01-21 17:44:31"
2015-03-28,zaragoza,9,2.5,20.1324,17.4946,41.04,11.4,91.8039,79.7754,16:40:00,"2022-01-21 17:44:31"
2015-03-29,acoruna,9,2.5,20.1324,17.4946,29.88,8.3,66.8397,58.0821,18:20:00,"2022-01-21 17:41:30"
2015-03-29,albacete,14.04,3.9,31.4066,27.2916,39.96,11.1,89.388,77.6761,14:30:00,"2022-01-21 17:44:31"
2015-03-29,almeria,5.04,1.4,11.2742,9.79698,29.16,8.1,65.2291,56.6826,19:30:00,"2022-01-21 17:44:31"
2015-03-29,zaragoza,7.92,2.2,17.7165,15.3953,42.84,11.9,95.8304,83.2744,13:40:00,"2022-01-21 17:44:31"
2015-03-30,acoruna,7.92,2.2,17.7165,15.3953,25.92,7.2,57.9814,50.3845,NULL,"2022-01-21 17:41:30"
2015-03-30,albacete,11.16,3.1,24.9642,21.6933,47.16,13.1,105.494,91.6718,10:30:00,"2022-01-21 17:44:31"
2015-03-30,almeria,6.84,1.9,15.3006,13.2959,27,7.5,60.3973,52.4838,13:40:00,"2022-01-21 17:44:31"
2015-03-30,zaragoza,14.04,3.9,31.4066,27.2916,41.04,11.4,91.8039,79.7754,15:30:00,"2022-01-21 17:44:31"
2015-03-31,acoruna,11.88,3.3,26.5748,23.0929,36,10,80.5297,69.9785,17:10:00,"2022-01-21 17:41:30"
2015-03-31,albacete,11.88,3.3,26.5748,23.0929,32.04,8.9,71.6714,62.2808,16:10:00,"2022-01-21 17:44:31"
2015-03-31,almeria,6.84,1.9,15.3006,13.2959,36,10,80.5297,69.9785,14:20:00,"2022-01-21 17:44:31"
2015-03-31,zaragoza,11.88,3.3,26.5748,23.0929,51.12,14.2,114.352,99.3694,19:50:00,"2022-01-21 17:44:31"
2015-04-01,acoruna,12.96,3.6,28.9907,25.1922,32.04,8.9,71.6714,62.2808,08:00:00,"2022-01-21 17:41:30"
2015-04-01,albacete,9,2.5,20.1324,17.4946,28.08,7.8,62.8132,54.5832,13:20:00,"2022-01-21 17:41:30"
2015-04-01,almeria,3.96,1.1,8.85827,7.69763,19.08,5.3,42.6807,37.0886,17:10:00,"2022-01-21 17:44:31"
2015-04-01,leon,5.04,1.4,11.2742,9.79698,27,7.5,60.3973,52.4838,01:20:00,"2022-01-21 17:44:31"
2015-04-02,acoruna,9,2.5,20.1324,17.4946,47.88,13.3,107.105,93.0714,11:50:00,"2022-01-21 17:41:30"
2015-04-02,albacete,28.08,7.8,62.8132,54.5832,74.16,20.6,165.891,144.156,02:20:00,"2022-01-21 17:41:30"
2015-04-02,almeria,6.84,1.9,15.3006,13.2959,41.04,11.4,91.8039,79.7754,23:00:00,"2022-01-21 17:44:31"
2015-04-02,zaragoza,21.96,6.1,49.1231,42.6869,65.88,18.3,147.369,128.061,13:50:00,"2022-01-21 17:44:31"
2015-04-03,acoruna,19.08,5.3,42.6807,37.0886,52.92,14.7,118.379,102.868,12:50:00,"2022-01-21 17:41:30"
2015-04-03,albacete,14.04,3.9,31.4066,27.2916,46.08,12.8,103.078,89.5724,14:30:00,"2022-01-21 17:44:31"
2015-04-03,almeria,9,2.5,20.1324,17.4946,28.08,7.8,62.8132,54.5832,15:40:00,"2022-01-21 17:44:31"
2015-04-03,zaragoza,15.12,4.2,33.8225,29.391,61.92,17.2,138.511,120.363,12:30:00,"2022-01-21 17:44:31"
2015-04-04,acoruna,24.12,6.7,53.9549,46.8856,60.12,16.7,134.485,116.864,09:20:00,"2022-01-21 17:41:30"
2015-04-04,albacete,6.12,1.7,13.6901,11.8963,25.92,7.2,57.9814,50.3845,15:00:00,"2022-01-21 17:44:31"
